Date,Open,High,Low,Close,Adj Close,Volume
2002-07-23,82.550003,83.239998,79.750000,79.949997,52.820217,74484100
2002-07-24,78.129997,85.120003,77.680000,84.720001,55.971565,107022800
2002-07-25,84.269997,85.849998,81.599998,84.000000,55.495903,87176600
2002-07-26,84.650002,85.930000,83.800003,85.599998,56.553009,41206800
2002-07-29,87.500000,90.339996,87.300003,89.769997,59.307907,53492900
2002-07-30,89.320000,91.400002,88.720001,90.940002,60.080933,47532200
2002-07-31,90.489998,91.550003,89.250000,91.160004,60.226257,44669900
2002-08-01,90.879997,91.349998,88.330002,88.779999,58.653881,66571900
2002-08-02,88.500000,88.910004,85.620003,86.790001,57.339165,51772900
2002-08-05,86.489998,86.930000,83.550003,83.769997,55.343925,47191300
2002-08-06,85.230003,87.900002,85.110001,86.589996,57.207008,64730000
2002-08-07,87.870003,88.500000,85.769997,88.099998,58.204655,43289400
2002-08-08,88.419998,91.099998,87.800003,90.949997,60.087521,48339800
2002-08-09,90.099998,91.940002,89.349998,91.290001,60.312145,41879200
2002-08-12,89.989998,91.269997,89.550003,90.620003,59.869511,25841700
2002-08-13,90.150002,91.660004,88.650002,88.970001,58.779411,49690500
2002-08-14,89.019997,92.629997,88.019997,92.220001,60.926586,57423600
2002-08-15,92.839996,93.989998,92.199997,93.500000,61.772255,45551500
2002-08-16,92.820000,94.080002,92.000000,93.220001,61.587196,36517300
2002-08-19,93.459999,95.750000,93.099998,95.400002,63.027500,33669900
2002-08-20,94.820000,95.400002,93.620003,94.389999,62.360214,30508300
2002-08-21,95.059998,95.779999,93.570000,95.750000,63.258724,39628900
2002-08-22,95.489998,97.150002,95.070000,96.680000,63.873138,38399800
2002-08-23,96.010002,96.150002,94.150002,94.599998,62.498951,33716400
2002-08-26,94.910004,95.639999,93.500000,95.260002,62.935005,33830100
2002-08-27,95.699997,96.250000,93.500000,94.160004,62.208263,35335700
2002-08-28,93.279999,93.489998,91.800003,92.099998,60.847294,38970600
2002-08-29,91.269997,93.050003,90.809998,92.139999,60.873741,42965700
2002-08-30,91.680000,93.389999,91.400002,91.779999,60.635857,30366700
2002-09-03,90.730003,91.000000,88.150002,88.279999,58.323555,76586400
2002-09-04,88.610001,90.250000,88.059998,89.540001,59.155998,51099500
2002-09-05,88.489998,89.430000,87.500000,88.779999,58.653881,67250900
2002-09-06,89.750000,90.570000,89.339996,90.000000,59.459888,38622200
2002-09-09,89.099998,91.349998,88.800003,90.660004,59.895954,33998400
2002-09-10,91.139999,91.779999,90.559998,91.699997,60.583019,41416600
2002-09-11,92.470001,93.330002,91.099998,91.129997,60.206432,27711200
2002-09-12,90.750000,90.839996,88.989998,89.449997,59.096497,43601700
2002-09-13,88.690002,89.900002,88.250000,89.669998,59.241886,41131000
2002-09-16,89.309998,89.889999,88.459999,89.889999,59.387211,28167600
2002-09-17,90.889999,91.190002,87.750000,87.830002,58.026268,47609700
2002-09-18,87.010002,88.500000,86.279999,86.949997,57.444862,54719400
2002-09-19,85.989998,86.800003,84.699997,84.699997,55.958382,48510500
2002-09-20,84.919998,85.199997,84.050003,84.349998,55.976940,46325600
2002-09-23,83.650002,84.059998,82.690002,83.660004,55.519043,46893800
2002-09-24,82.440002,83.650002,81.849998,82.309998,54.623142,69507000
2002-09-25,83.370003,84.769997,82.040001,84.349998,55.976940,59294400
2002-09-26,85.019997,85.970001,84.449997,85.730003,56.892727,53638000
2002-09-27,85.000000,85.629997,82.750000,82.750000,54.915161,64648300
2002-09-30,82.000000,82.800003,80.900002,81.790001,54.278057,73096400
2002-10-01,82.430000,85.769997,81.470001,85.720001,56.886139,67198100
2002-10-02,84.690002,85.529999,82.599998,83.150002,55.180588,56749100
2002-10-03,83.139999,84.599998,81.949997,82.309998,54.623142,55547000
2002-10-04,82.800003,82.919998,79.580002,80.800003,53.621067,68483700
2002-10-07,80.059998,81.199997,78.550003,79.129997,52.512775,53188000
2002-10-08,79.809998,81.309998,78.199997,80.370003,53.335724,79531000
2002-10-09,79.089996,79.699997,77.779999,78.099998,51.829285,79956400
2002-10-10,77.940002,81.070000,77.070000,80.629997,53.508251,76749000
2002-10-11,82.099998,84.730003,81.820000,84.160004,55.850834,82308300
2002-10-14,83.199997,84.849998,83.040001,84.629997,56.162739,40631900
2002-10-15,86.989998,88.720001,86.849998,88.699997,58.863743,82320300
2002-10-16,87.410004,87.800003,85.919998,86.550003,57.436939,62977800
2002-10-17,88.870003,89.300003,87.849998,88.269997,58.578354,68534100
2002-10-18,87.650002,89.110001,86.930000,88.639999,58.823906,47448700
2002-10-21,88.120003,90.500000,87.570000,90.169998,59.839226,45859100
2002-10-22,89.050003,90.010002,88.519997,89.519997,59.407928,40966800
2002-10-23,88.769997,90.269997,87.680000,90.199997,59.859184,54905800
2002-10-24,90.750000,90.900002,88.099998,88.360001,58.638084,54987400
2002-10-25,88.209999,90.389999,87.940002,90.199997,59.859184,43672100
2002-10-28,91.150002,91.290001,88.849998,89.610001,59.467644,39416100
2002-10-29,89.080002,89.489998,87.000000,88.570000,58.777466,59508200
2002-10-30,88.680000,89.959999,88.230003,89.430000,59.348171,41688600
2002-10-31,89.660004,90.300003,88.190002,88.519997,58.744282,41620600
2002-11-01,88.349998,90.820000,88.050003,90.269997,59.905613,51878900
2002-11-04,91.800003,92.940002,90.900002,91.129997,60.476345,49080600
2002-11-05,90.839996,92.070000,90.839996,91.849998,60.954159,37270800
2002-11-06,92.480003,93.070000,90.790001,93.040001,61.743893,65013100
2002-11-07,92.019997,92.220001,90.220001,90.760002,60.230778,51572000
2002-11-08,90.529999,91.570000,89.519997,89.650002,59.494152,37905400
2002-11-11,89.510002,89.559998,87.800003,88.260002,58.571747,33505100
2002-11-12,88.660004,89.930000,88.370003,88.959999,59.036255,37724500
2002-11-13,88.320000,89.739998,87.449997,89.050003,59.096008,63891500
2002-11-14,90.070000,91.000000,89.750000,90.730003,60.210869,31896800
2002-11-15,90.000000,91.550003,89.949997,91.400002,60.655510,39152100
2002-11-18,92.150002,92.150002,90.349998,90.480003,60.044975,28934800
2002-11-19,90.019997,91.099998,89.760002,90.360001,59.965370,32806600
2002-11-20,89.980003,92.419998,89.949997,92.370003,61.299240,36688400
2002-11-21,92.599998,94.190002,92.430000,94.089996,62.440685,55128200
2002-11-22,93.480003,94.269997,93.269997,93.419998,61.996029,32513800
2002-11-25,93.430000,94.260002,92.769997,93.480003,62.035870,33846400
2002-11-26,93.070000,93.449997,91.620003,91.699997,60.854614,42284700
2002-11-27,92.519997,94.650002,92.430000,94.279999,62.566757,37764000
2002-11-29,94.800003,94.949997,93.769997,93.980003,62.367672,19385700
2002-12-02,95.470001,96.050003,93.220001,94.129997,62.467205,49911900
2002-12-03,93.250000,93.400002,92.349998,92.870003,61.631065,34407700
2002-12-04,91.769997,93.139999,91.430000,92.449997,61.352325,64040800
2002-12-05,92.730003,92.800003,91.099998,91.430000,60.675430,36724900
2002-12-06,90.120003,92.169998,89.980003,92.029999,61.073589,49824100
2002-12-09,91.070000,91.459999,89.480003,89.500000,59.394630,36789600
2002-12-10,90.019997,91.099998,89.760002,90.699997,60.190975,33319900
2002-12-11,90.419998,91.620003,90.160004,90.779999,60.244076,39201000
2002-12-12,91.199997,91.489998,90.199997,90.769997,60.237442,34465600
2002-12-13,89.910004,90.480003,89.269997,89.339996,59.288452,36862200
2002-12-16,89.820000,91.790001,89.660004,91.650002,60.821434,37098400
2002-12-17,91.370003,91.739998,90.739998,90.849998,60.290512,32353900
2002-12-18,90.320000,90.400002,89.330002,89.800003,59.593735,35612600
2002-12-19,89.349998,90.699997,88.599998,89.160004,59.169041,39264200
2002-12-20,89.199997,90.019997,89.099998,89.989998,60.013260,31176900
2002-12-23,89.589996,90.470001,89.309998,90.019997,60.033276,22599300
2002-12-24,89.589996,89.860001,89.250000,89.349998,59.586460,10937000
2002-12-26,89.699997,90.610001,88.839996,89.389999,59.613155,17485600
2002-12-27,88.959999,89.290001,87.379997,87.379997,58.272697,22205700
2002-12-30,87.790001,88.470001,87.220001,88.110001,58.759518,29968000
2002-12-31,87.989998,88.430000,87.110001,88.230003,58.839539,34036600
2003-01-02,88.849998,91.300003,88.540001,91.070000,60.733524,44516300
2003-01-03,90.910004,91.379997,90.500000,91.349998,60.920216,32222600
2003-01-06,91.239998,93.489998,91.169998,92.959999,61.993912,40984500
2003-01-07,92.900002,93.370003,92.199997,92.730003,61.840557,38640400
2003-01-08,92.199997,92.400002,91.050003,91.389999,60.946922,38702200
2003-01-09,91.820000,93.180000,91.410004,92.809998,61.893887,34804900
2003-01-10,91.949997,93.639999,91.800003,93.059998,62.060631,37768900
2003-01-13,93.540001,93.860001,92.440002,93.029999,62.040627,31649900
2003-01-14,92.690002,93.830002,92.410004,93.330002,62.240696,30733000
2003-01-15,93.540001,93.570000,91.910004,92.400002,61.620491,33511800
2003-01-16,92.500000,92.930000,91.449997,92.019997,61.367054,44812100
2003-01-17,90.989998,92.300003,90.150002,90.660004,60.460114,35618300
2003-01-21,90.870003,90.919998,88.949997,89.250000,59.519791,36826200
2003-01-22,88.769997,89.800003,88.000000,88.169998,58.799541,42286500
2003-01-23,88.750000,89.379997,87.949997,88.709999,59.159645,55919800
2003-01-24,88.589996,88.680000,86.169998,86.379997,57.605778,68633900
2003-01-27,85.730003,86.800003,84.500000,85.199997,56.818863,57884400
2003-01-28,85.629997,86.400002,85.129997,85.830002,57.239017,46929100
2003-01-29,85.419998,87.180000,84.769997,86.480003,57.672512,53712200
2003-01-30,86.790001,86.879997,84.400002,84.430000,56.305374,49845900
2003-01-31,84.150002,86.209999,84.150002,86.059998,57.392403,55317000
2003-02-03,86.139999,86.809998,85.919998,86.230003,57.505787,39696000
2003-02-04,85.309998,85.750000,84.300003,85.379997,56.938904,43633400
2003-02-05,85.750000,86.540001,84.480003,84.849998,56.585495,55270600
2003-02-06,84.370003,84.889999,83.650002,84.449997,56.318714,53638000
2003-02-07,84.910004,84.989998,82.970001,83.419998,55.631821,43165000
2003-02-10,83.459999,84.129997,82.650002,84.010002,56.025299,45455900
2003-02-11,84.370003,84.879997,82.830002,83.430000,55.638489,46861000
2003-02-12,83.160004,83.620003,82.089996,82.099998,54.751537,35873600
2003-02-13,82.150002,82.660004,81.000000,82.349998,54.918224,57934100
2003-02-14,82.370003,84.199997,81.820000,84.150002,56.118679,59580900
2003-02-18,84.529999,85.800003,84.389999,85.629997,57.105640,39492700
2003-02-19,85.320000,85.470001,84.279999,85.180000,56.805542,31432000
2003-02-20,85.209999,85.419998,84.050003,84.330002,56.238701,29280100
2003-02-21,84.379997,85.739998,83.459999,85.180000,56.805542,60955800
2003-02-24,84.930000,85.000000,83.589996,83.800003,55.885250,30628600
2003-02-25,82.949997,84.489998,82.220001,84.470001,56.332050,56770600
2003-02-26,84.019997,84.529999,83.080002,83.239998,55.511776,37787200
2003-02-27,83.699997,84.750000,83.160004,84.339996,56.245361,51126000
2003-02-28,84.470001,85.230003,84.160004,84.900002,56.618797,43666800
2003-03-03,85.260002,85.779999,83.720001,84.089996,56.078640,42923100
2003-03-04,83.949997,84.010002,82.650002,82.750000,55.185032,31440500
2003-03-05,82.610001,83.540001,82.360001,83.449997,55.651821,43974700
2003-03-06,82.870003,83.519997,82.470001,82.750000,55.185032,41217700
2003-03-07,81.610001,83.989998,81.430000,83.320000,55.565147,63538000
2003-03-10,82.599998,82.860001,81.099998,81.320000,54.231350,41014100
2003-03-11,81.480003,82.000000,80.480003,80.519997,53.697845,48102700
2003-03-12,80.379997,81.099998,79.379997,81.059998,54.057968,62459800
2003-03-13,82.180000,83.910004,81.529999,83.860001,55.925247,72117800
2003-03-14,84.199997,84.769997,83.349998,84.129997,56.105282,63951800
2003-03-17,83.459999,86.949997,83.220001,86.779999,57.872562,88217500
2003-03-18,87.150002,87.349998,86.279999,87.290001,58.212692,50792300
2003-03-19,87.279999,88.160004,86.680000,87.959999,58.659489,49630800
2003-03-20,87.330002,88.589996,86.349998,88.150002,58.786201,67321600
2003-03-21,88.800003,89.879997,87.930000,89.669998,60.040997,71165300
2003-03-24,88.019997,88.139999,86.349998,86.690002,58.045650,65398900
2003-03-25,86.739998,88.260002,86.440002,87.519997,58.601398,61040100
2003-03-26,87.559998,87.849998,86.800003,87.080002,58.306763,45740800
2003-03-27,86.400002,87.660004,85.989998,87.150002,58.353664,53120200
2003-03-28,86.470001,87.279999,86.250000,86.709999,58.059017,32583000
2003-03-31,85.349998,86.589996,84.400002,84.739998,56.739975,61119500
2003-04-01,85.250000,86.389999,84.910004,86.040001,57.610416,53574000
2003-04-02,87.540001,88.769997,87.500000,88.120003,59.003170,50431200
2003-04-03,88.870003,88.989998,87.650002,87.699997,58.721931,48755500
2003-04-04,88.430000,88.589996,87.620003,88.220001,59.070087,36250100
2003-04-07,90.339996,90.849998,87.970001,88.050003,58.956242,69776200
2003-04-08,88.300003,88.650002,87.709999,88.190002,59.050011,39712700
2003-04-09,88.360001,89.099998,86.769997,87.029999,58.273300,55647300
2003-04-10,87.089996,87.629997,85.709999,87.510002,58.594681,41812400
2003-04-11,88.160004,88.699997,86.860001,87.150002,58.353664,47730100
2003-04-14,87.470001,89.000000,87.000000,88.949997,59.558891,36711700
2003-04-15,88.839996,89.779999,88.419998,89.779999,60.114613,49709800
2003-04-16,89.910004,90.059998,88.029999,88.250000,59.090229,51788000
2003-04-17,88.300003,89.720001,88.190002,89.559998,59.967335,37403100
2003-04-21,89.860001,90.160004,89.059998,89.650002,60.027603,32052700
2003-04-22,89.099998,91.559998,88.889999,91.339996,61.159187,59763600
2003-04-23,91.620003,92.349998,91.239998,92.180000,61.721600,44227100
2003-04-24,91.529999,92.080002,90.959999,91.360001,61.172562,49692400
2003-04-25,91.300003,91.470001,90.019997,90.230003,60.415970,43917200
2003-04-28,90.440002,92.190002,90.300003,91.790001,61.460491,46432900
2003-04-29,92.139999,92.800003,91.400002,92.110001,61.674763,52017100
2003-04-30,91.910004,92.570000,91.410004,91.910004,61.540848,48709100
2003-05-01,91.919998,92.730003,90.500000,91.900002,61.534153,50240400
2003-05-02,91.559998,93.470001,91.489998,93.209999,62.411312,50201500
2003-05-05,93.470001,93.779999,92.500000,93.029999,62.290752,35437800
2003-05-06,93.040001,94.379997,93.000000,93.910004,62.879997,44401000
2003-05-07,93.419998,94.139999,92.970001,93.389999,62.531788,41413100
2003-05-08,92.519997,93.330002,92.279999,92.449997,61.902420,40570700
2003-05-09,92.830002,93.800003,92.610001,93.730003,62.759468,33608100
2003-05-12,93.500000,95.120003,93.279999,94.879997,63.529495,35662300
2003-05-13,94.529999,95.180000,94.260002,94.709999,63.415615,39253600
2003-05-14,95.089996,95.239998,93.910004,94.510002,63.281727,32195100
2003-05-15,94.889999,95.330002,94.250000,95.110001,63.683475,43879200
2003-05-16,94.889999,95.449997,94.260002,94.870003,63.522797,38905000
2003-05-19,94.150002,94.419998,92.330002,92.650002,62.036324,41606000
2003-05-20,92.820000,93.029999,91.589996,92.459999,61.909092,55404600
2003-05-21,92.110001,92.879997,91.910004,92.650002,62.036324,49333800
2003-05-22,92.949997,94.050003,92.680000,93.570000,62.652348,38421800
2003-05-23,93.529999,93.980003,93.139999,93.760002,62.779556,26155900
2003-05-27,93.300003,95.839996,93.070000,95.400002,63.877686,43719200
2003-05-28,95.849998,96.470001,95.430000,95.669998,64.058449,37727100
2003-05-29,95.879997,96.820000,95.080002,95.419998,63.891048,50844200
2003-05-30,95.900002,97.089996,95.559998,96.949997,64.915512,52529500
2003-06-02,97.529999,98.449997,96.669998,97.349998,65.183350,50305500
2003-06-03,97.150002,97.839996,96.849998,97.750000,65.451134,38254500
2003-06-04,97.660004,99.349998,97.570000,99.160004,66.395287,49360700
2003-06-05,98.580002,99.650002,98.269997,99.650002,66.723358,46262400
2003-06-06,100.400002,101.400002,99.129997,99.260002,66.462219,60356800
2003-06-09,98.769997,99.099998,97.769997,98.250000,65.785965,37808500
2003-06-10,98.459999,99.260002,98.190002,99.250000,66.455544,29965900
2003-06-11,99.160004,100.389999,98.709999,100.300003,67.158607,37610200
2003-06-12,100.750000,100.900002,99.620003,100.610001,67.366165,36442000
2003-06-13,100.610001,100.750000,98.949997,99.559998,66.663101,48628300
2003-06-16,99.959999,101.699997,99.800003,101.660004,68.069237,36326300
2003-06-17,102.070000,102.180000,101.230003,101.660004,68.069237,36801800
2003-06-18,101.290001,102.139999,101.000000,101.570000,68.008942,35521000
2003-06-19,101.639999,101.730003,99.839996,100.019997,66.971077,43551700
2003-06-20,100.389999,100.500000,99.419998,99.440002,66.823296,41545000
2003-06-23,99.449997,99.660004,97.919998,98.419998,66.137825,34237500
2003-06-24,98.220001,99.089996,98.019997,98.519997,66.205017,36213600
2003-06-25,98.529999,99.440002,97.529999,97.529999,65.539749,47743400
2003-06-26,97.779999,98.980003,96.959999,98.800003,66.393204,33477300
2003-06-27,98.750000,99.190002,97.580002,97.660004,65.627136,54208800
2003-06-30,98.220001,98.669998,97.470001,97.629997,65.606972,33349000
2003-07-01,97.250000,98.849998,96.430000,98.529999,66.211777,51322800
2003-07-02,98.769997,99.790001,98.570000,99.769997,67.045036,34662100
2003-07-03,99.070000,99.849998,97.900002,98.739998,66.352882,30792800
2003-07-07,99.650002,100.900002,99.650002,100.699997,67.669960,31391100
2003-07-08,100.500000,101.290001,100.169998,101.150002,67.972382,30952500
2003-07-09,100.919998,101.400002,100.029999,100.580002,67.589371,36528500
2003-07-10,99.839996,100.040001,98.629997,99.300003,66.729202,49777700
2003-07-11,99.389999,100.449997,99.389999,100.239998,67.360886,39976300
2003-07-14,101.199997,101.900002,100.449997,100.730003,67.690155,42114900
2003-07-15,101.379997,101.459999,99.949997,100.510002,67.542305,42573600
2003-07-16,100.809998,100.870003,99.230003,99.919998,67.145828,39894200
2003-07-17,99.150002,99.879997,98.160004,98.500000,66.191620,52253500
2003-07-18,99.019997,99.800003,98.459999,99.510002,66.870338,35698100
2003-07-21,99.449997,99.489998,97.849998,98.279999,66.043716,34786000
2003-07-22,98.690002,99.410004,97.919998,99.169998,66.641846,49968300
2003-07-23,99.209999,99.449997,98.279999,99.239998,66.688873,37275400
2003-07-24,99.989998,100.339996,98.370003,98.489998,66.184891,40896200
2003-07-25,98.660004,100.290001,98.040001,100.230003,67.354156,43241100
2003-07-28,100.370003,100.980003,99.669998,99.860001,67.105484,34382800
2003-07-29,100.139999,100.260002,98.680000,99.400002,66.796379,53472100
2003-07-30,99.599998,99.750000,98.930000,99.160004,66.635109,28363300
2003-07-31,99.980003,100.910004,99.169998,99.389999,66.789688,54937200
2003-08-01,99.190002,99.529999,98.239998,98.510002,66.198334,49321000
2003-08-04,98.309998,99.000000,97.000000,98.510002,66.198334,55214100
2003-08-05,98.410004,98.760002,96.339996,96.419998,64.793839,61415600
2003-08-06,96.690002,98.059998,96.419998,96.980003,65.170181,50096900
2003-08-07,97.169998,98.070000,96.760002,98.000000,65.855591,43427400
2003-08-08,98.320000,98.550003,97.760002,98.279999,66.043716,27357300
2003-08-11,98.260002,99.040001,97.839996,98.650002,66.292397,34631400
2003-08-12,98.709999,99.589996,98.419998,99.550003,66.897186,43285600
2003-08-13,99.820000,99.849998,98.529999,99.040001,66.554489,36152000
2003-08-14,99.099998,99.750000,98.449997,99.309998,66.735901,35525100
2003-08-15,99.360001,99.790001,99.120003,99.620003,66.944214,12567000
2003-08-18,99.930000,100.599998,99.739998,100.480003,67.522163,22873800
2003-08-19,100.690002,100.940002,100.000000,100.860001,67.777481,37437700
2003-08-20,100.290001,100.889999,100.160004,100.449997,67.501984,21295300
2003-08-21,101.050003,101.519997,100.400002,100.769997,67.717041,46494200
2003-08-22,101.750000,101.820000,99.730003,99.769997,67.045036,52040300
2003-08-25,99.709999,100.830002,99.279999,99.930000,67.152565,23473000
2003-08-26,99.500000,100.389999,98.830002,100.110001,67.273514,45065800
2003-08-27,100.050003,100.360001,99.570000,100.139999,67.293694,18919500
2003-08-28,100.400002,101.000000,99.660004,100.760002,67.710335,27402400
2003-08-29,100.610001,101.480003,100.480003,101.440002,68.167290,28706600
2003-09-02,101.639999,102.879997,101.050003,102.800003,69.081169,49419100
2003-09-03,103.029999,103.699997,102.779999,103.360001,69.457497,44912400
2003-09-04,103.099998,103.550003,102.760002,103.410004,69.491081,28381000
2003-09-05,102.940002,103.550003,102.400002,102.830002,69.101334,31637300
2003-09-08,103.040001,103.879997,102.930000,103.680000,69.672539,32632800
2003-09-09,103.370003,103.459999,102.680000,103.000000,69.215569,35053200
2003-09-10,102.529999,102.800003,101.550003,101.959999,68.516708,45904900
2003-09-11,102.099998,102.760002,101.839996,102.260002,68.718292,38396300
2003-09-12,101.910004,102.639999,101.349998,102.449997,68.845955,42524800
2003-09-15,102.519997,102.629997,101.949997,102.089996,68.604057,21312800
2003-09-16,102.230003,103.639999,102.169998,103.580002,69.605347,37892600
2003-09-17,103.480003,103.790001,103.050003,103.379997,69.470909,31885800
2003-09-18,103.400002,104.699997,103.169998,104.599998,70.290779,30243600
2003-09-19,104.269997,104.599998,103.400002,103.669998,69.933228,34331600
2003-09-22,102.849998,102.959999,102.029999,102.550003,69.177719,36677400
2003-09-23,102.589996,103.290001,102.360001,102.940002,69.440788,32489200
2003-09-24,103.120003,103.220001,101.070000,101.110001,68.206314,41694700
2003-09-25,101.410004,101.879997,100.199997,100.279999,67.646454,52673100
2003-09-26,100.440002,100.660004,99.849998,99.949997,67.423836,42914700
2003-09-29,100.300003,100.989998,99.790001,100.930000,68.084908,36771600
2003-09-30,100.480003,100.760002,99.250000,99.949997,67.423836,70764500
2003-10-01,100.239998,102.180000,100.199997,102.080002,68.860672,65797600
2003-10-02,101.930000,102.559998,101.629997,102.449997,69.110252,44591500
2003-10-03,103.669998,104.279999,103.080002,103.389999,69.744377,48806900
2003-10-06,103.480003,103.989998,103.199997,103.860001,70.061455,20226500
2003-10-07,103.260002,104.309998,102.910004,104.260002,70.331238,42602900
2003-10-08,104.330002,104.389999,103.410004,104.000000,70.155853,30920800
2003-10-09,104.879997,105.220001,103.830002,104.279999,70.344757,40066500
2003-10-10,104.269997,104.599998,103.910004,104.570000,70.540352,22682800
2003-10-13,104.709999,105.290001,104.510002,104.900002,70.762985,23825600
2003-10-14,104.800003,105.430000,104.360001,105.269997,71.012550,38484400
2003-10-15,105.860001,105.889999,104.639999,104.989998,70.823715,39021700
2003-10-16,104.680000,105.730003,104.650002,105.410004,71.106995,32772200
2003-10-17,105.470001,105.629997,103.980003,104.260002,70.331238,32790300
2003-10-20,104.449997,105.040001,103.940002,105.040001,70.857399,27657000
2003-10-21,104.820000,105.279999,104.320000,104.860001,70.735977,26729100
2003-10-22,104.029999,104.190002,103.190002,103.540001,69.845520,33914500
2003-10-23,102.889999,103.949997,102.839996,103.349998,69.717392,45830500
2003-10-24,102.830002,103.580002,102.180000,103.580002,69.872536,51723600
2003-10-27,103.739998,104.180000,103.269997,103.629997,69.906296,32460200
2003-10-28,103.980003,105.150002,103.820000,105.040001,70.857399,34956200
2003-10-29,104.769997,105.430000,103.870003,105.180000,70.951881,30955400
2003-10-30,105.790001,105.970001,104.800003,105.400002,71.100243,39123100
2003-10-31,105.400002,105.739998,105.220001,105.300003,71.032822,25761600
2003-11-03,105.750000,106.610001,105.709999,105.989998,71.498276,37589300
2003-11-04,105.989998,106.269997,105.580002,105.760002,71.343124,31421600
2003-11-05,105.489998,105.970001,104.900002,105.839996,71.397102,33558800
2003-11-06,105.599998,106.440002,105.099998,106.400002,71.774841,28392300
2003-11-07,106.639999,106.720001,105.570000,105.610001,71.241974,31723200
2003-11-10,105.739998,105.839996,105.010002,105.180000,70.951881,25530800
2003-11-11,105.089996,105.330002,104.800003,105.150002,70.931602,26558600
2003-11-12,105.230003,106.470001,105.160004,106.330002,71.727615,28000000
2003-11-13,106.010002,106.540001,105.779999,106.360001,71.747856,29714800
2003-11-14,106.400002,106.949997,105.290001,105.459999,71.140778,49158500
2003-11-17,104.910004,105.139999,104.040001,104.930000,70.783218,44382100
2003-11-18,105.239998,105.449997,103.699997,103.839996,70.047913,41155000
2003-11-19,104.029999,105.010002,103.919998,104.720001,70.641556,29827000
2003-11-20,104.000000,105.239998,103.750000,103.779999,70.007469,53578700
2003-11-21,104.239998,104.330002,103.620003,104.209999,70.297516,30016000
2003-11-24,104.690002,105.779999,104.680000,105.589996,71.228432,28906400
2003-11-25,105.730003,106.419998,105.449997,105.989998,71.498276,37580000
2003-11-26,106.419998,106.449997,105.389999,106.370003,71.754616,33053600
2003-11-28,106.279999,106.660004,106.199997,106.449997,71.808556,10507500
2003-12-01,106.849998,107.680000,106.800003,107.599998,72.584328,38699000
2003-12-02,107.379997,107.769997,107.070000,107.330002,72.402184,35352000
2003-12-03,107.650002,108.080002,107.070000,107.160004,72.287521,39078600
2003-12-04,107.169998,107.720001,106.940002,107.599998,72.584328,36089500
2003-12-05,107.120003,107.800003,106.620003,106.849998,72.078392,28824400
2003-12-08,106.739998,107.639999,106.680000,107.570000,72.564110,32482900
2003-12-09,107.900002,107.930000,106.540001,106.739998,72.004196,43596100
2003-12-10,106.769997,106.980003,105.959999,106.730003,71.997467,36915400
2003-12-11,106.680000,108.099998,106.669998,107.930000,72.806931,45304000
2003-12-12,107.970001,108.199997,107.389999,108.139999,72.948616,34142200
2003-12-15,109.169998,109.230003,107.480003,107.599998,72.584328,38693400
2003-12-16,107.680000,108.500000,107.519997,108.160004,72.962097,32894200
2003-12-17,108.059998,108.500000,107.800003,108.500000,73.191444,23198800
2003-12-18,108.550003,109.730003,108.389999,109.720001,74.014427,29353100
2003-12-19,109.300003,109.370003,108.580002,108.900002,73.808380,41465100
2003-12-22,108.790001,109.660004,108.779999,109.660004,74.323509,27611300
2003-12-23,109.480003,109.949997,109.379997,109.730003,74.370972,24741200
2003-12-24,109.519997,109.879997,109.430000,109.620003,74.296394,8055800
2003-12-26,109.709999,110.080002,109.629997,109.699997,74.350586,8308400
2003-12-29,110.099998,111.269997,109.779999,111.160004,75.340172,22483700
2003-12-30,111.089996,111.269997,110.849998,111.180000,75.353691,19559500
2003-12-31,111.220001,111.519997,110.839996,111.279999,75.421455,31501800
2004-01-02,111.739998,112.190002,110.730003,111.230003,75.387596,38072300
2004-01-05,111.690002,112.519997,111.589996,112.440002,76.207642,27959800
2004-01-06,112.160004,112.730003,112.000000,112.550003,76.282227,20472800
2004-01-07,112.389999,113.059998,111.889999,112.930000,76.539772,30170400
2004-01-08,113.250000,113.410004,112.769997,113.379997,76.844795,36438400
2004-01-09,112.830002,113.500000,112.269997,112.389999,76.173805,54084300
2004-01-12,112.550003,113.250000,112.360001,113.220001,76.736336,31564100
2004-01-13,113.089996,113.230003,111.760002,112.559998,76.289009,54239700
2004-01-14,112.760002,113.660004,112.669998,113.500000,76.926109,30112800
2004-01-15,113.570000,114.059998,112.580002,113.779999,77.115860,38408700
2004-01-16,114.040001,114.309998,113.629997,114.230003,77.420898,31922700
2004-01-20,114.529999,114.650002,113.820000,114.199997,77.400566,29863000
2004-01-21,114.129997,115.300003,113.720001,115.099998,78.010513,30725000
2004-01-22,115.139999,115.379997,114.580002,114.800003,77.807167,29888500
2004-01-23,115.000000,115.370003,113.949997,114.430000,77.556404,44245300
2004-01-26,114.389999,115.930000,114.379997,115.870003,78.532417,30460600
2004-01-27,115.750000,116.500000,114.650002,114.680000,77.725868,35322800
2004-01-28,114.980003,115.279999,112.940002,113.370003,76.837997,52621300
2004-01-29,113.559998,113.849998,112.559998,113.480003,76.912575,60117100
2004-01-30,113.519997,113.720001,113.089996,113.480003,76.912575,30984400
2004-02-02,113.699997,114.680000,113.120003,113.970001,77.244667,38832400
2004-02-03,113.739998,114.139999,113.440002,113.779999,77.115860,25093500
2004-02-04,113.190002,113.730003,112.790001,112.849998,76.485542,39332600
